REGIAO:;CO
UF:;MT
ESTACAO:;GUIRATINGA
CODIGO (WMO):;A932
LATITUDE:;-16,34166666
LONGITUDE:;-53,76611111
ALTITUDE:;525,43
DATA DE FUNDACAO:;24/01/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/06/05;0600 UTC;0;955,4;955,7;955,4;;21,6;19,2;22,1;21,6;19,3;19,1;86;84;86;138;1,1;,4;
2025/06/05;0700 UTC;0;955,2;955,4;955,1;;20,9;19;21,6;20,9;19,2;19;89;86;89;149;1,1;,3;
2025/06/05;0800 UTC;0;955,6;955,6;955,2;;20,3;18,8;20,9;20,3;19;18,7;91;89;91;141;1,7;,2;
2025/06/05;0900 UTC;0;956;956;955,6;;20;18,5;20,4;19,9;18,9;18,4;91;91;91;144;1,2;0;
2025/06/05;1000 UTC;0;956,5;956,5;956;;19,7;18,2;20,1;19,7;18,6;18,2;91;91;91;135;,8;0;
2025/06/05;1100 UTC;0;957,1;957,1;956,5;145;20,2;18,5;20,2;19,7;18,6;18,1;91;90;90;153;1,2;,6;
2025/06/05;1200 UTC;0;957,9;957,9;957,1;573;22,4;18,9;22,4;20,2;19,1;18,5;90;81;81;103;2,1;,9;
2025/06/05;1300 UTC;0;958,2;958,3;957,9;1069,7;25;19,8;25,2;22,3;20,1;18,8;81;73;73;93;1,7;,6;
2025/06/05;1400 UTC;0;958,1;958,2;958,1;1585;28,3;19,8;28,3;25;20,8;19,3;74;60;60;44;2,8;1;
2025/06/05;1500 UTC;0;957,5;958,1;957,5;1893,3;29,2;19,4;29,5;27,7;20,2;18,8;60;55;56;47;3,2;1,2;
2025/06/05;1600 UTC;0;956,8;957,5;956,8;2418,4;31,1;19,1;31,1;29;19,7;18,1;57;47;49;61;4,4;1,8;
2025/06/05;1700 UTC;0;956;956,8;955,9;2001,3;31,1;18,2;31,6;30,3;18,9;16,9;49;43;46;59;5,8;2,5;
2025/06/05;1800 UTC;0;955,4;956;955,4;1227,6;30,3;18,3;32,1;30,2;18,4;17,5;49;43;49;32;5,5;1,3;
2025/06/05;1900 UTC;0;955,3;955,4;955,2;1300,8;30,9;17,7;31,8;30,2;18,6;16,9;49;42;45;32;3,7;1,5;
2025/06/05;2000 UTC;0;955,4;955,4;955,2;562,3;29,3;18,9;31,4;29,3;18,9;17,1;54;43;54;24;3,7;,4;
2025/06/05;2100 UTC;0;955,8;955,8;955,4;149,7;28,5;19,3;29,3;28,5;19,6;18,8;58;54;58;225;2;,1;
2025/06/05;2200 UTC;0;956,2;956,2;955,8;2,4;27,2;20;28,5;27;20,1;19,3;66;58;65;141;1,7;0;
2025/06/05;2300 UTC;0;956,5;956,5;956,2;;26,3;19,5;27,2;26,3;20,1;19,4;67;65;66;88;0;0;
2025/06/06;0000 UTC;0;956,9;956,9;956,5;;24,8;20,6;26,3;24,8;20,9;19,3;78;66;77;158;1,1;,3;
2025/06/06;0100 UTC;0;957,3;957,3;956,8;;24;20,1;24,8;24;20,5;20,1;79;76;79;148;1,1;0;
2025/06/06;0200 UTC;0;957,5;957,6;957,3;;22,4;20;24;22,2;20,1;19,8;87;79;86;162;1,8;1,1;
2025/06/06;0300 UTC;0;957,6;957,7;957,5;;22,2;19,5;22,7;22,2;20,1;19,5;86;83;85;142;2,2;1;
2025/06/06;0400 UTC;0;957,5;957,6;957,4;;21,6;19,5;22,2;21,5;19,6;19,4;88;85;88;147;1,7;,5;
2025/06/06;0500 UTC;0;957;957,5;957;;21,6;19,1;21,9;21,5;19,5;19;88;85;86;118;1,3;0;
2025/06/06;0600 UTC;0;956,7;957;956,7;;20,9;18,7;21,6;20,9;19,1;18,7;87;86;87;54;1,2;0;
2025/06/06;0700 UTC;0;956,5;956,7;956,5;;20,5;18,5;21,2;20,5;19;18,5;88;86;88;152;1,2;,1;
2025/06/06;0800 UTC;0;956,6;956,6;956,5;;20,3;18,5;20,5;20,1;18,6;18,5;91;88;90;116;1,1;,2;
2025/06/06;0900 UTC;0;957,3;957,3;956,6;;19,6;18,1;20,3;19,5;18,5;18;91;89;91;168;1,5;1,2;
2025/06/06;1000 UTC;0;957,9;957,9;957,3;;19,6;17,9;19,6;19,5;18,2;17,9;91;90;90;138;2,3;1,3;
2025/06/06;1100 UTC;0;958,5;958,5;957,9;160,9;20,9;18,4;20,9;19,6;18,5;17,9;90;86;86;119;2,3;0;
2025/06/06;1200 UTC;0;959,4;959,4;958,5;836,5;23,5;18,5;23,5;20,9;18,8;18;86;74;74;121;2,3;1;
2025/06/06;1300 UTC;0;959,6;959,7;959,4;1301;25,6;19,1;25,6;23,5;19,2;18,1;74;67;67;134;2,3;1,2;
2025/06/06;1400 UTC;0;959,2;959,6;959,2;2045;29;20;29;25,7;20,2;19,1;67;58;58;71;2,6;,8;
2025/06/06;1500 UTC;0;958,6;959,2;958,6;2263,8;30,2;17,8;30,8;28,4;20,1;17,8;60;48;48;92;3,3;1,4;
2025/06/06;1600 UTC;0;957,6;958,6;957,6;2462,2;30,7;17,4;31,7;29,9;18;16,5;48;42;45;93;3,4;1,3;
2025/06/06;1700 UTC;0;956,5;957,6;956,5;2418,7;31,5;16,9;31,7;30,2;17,8;16,5;46;41;42;40;4,3;1,4;
2025/06/06;1800 UTC;0;955,5;956,5;955,5;2260;32,5;15,8;32,8;31,2;17,3;14,2;42;34;37;43;3,4;1,2;
2025/06/06;1900 UTC;0;955,1;955,5;955;1813,3;31,6;16,2;33,3;31,5;16,7;15,4;40;36;39;56;3,3;1,4;
2025/06/06;2000 UTC;0;954,7;955,1;954,7;945,7;30,8;16,3;32,1;30,8;16,8;15,6;42;38;42;66;3,3;1;
2025/06/06;2100 UTC;0;954,9;954,9;954,7;128,9;29,2;17,7;30,9;29,2;17,7;16,1;50;41;50;29;2;,5;
2025/06/06;2200 UTC;0;955,2;955,2;954,9;;27,4;17,6;29,2;27,3;18,3;17,5;58;50;55;12;1,7;0;
2025/06/06;2300 UTC;0;955,5;955,5;955,2;;25,9;18,8;27,4;25,9;19;17,6;65;55;65;149;1,3;,1;
2025/06/07;0000 UTC;0;956;956,1;955,5;;25,7;18,6;26,2;25,3;19,2;18,2;69;62;65;167;1,9;0;
2025/06/07;0100 UTC;0;956,4;956,4;956;;24,6;19,5;25,8;24,6;19,6;18,3;73;64;73;158;1,3;0;
2025/06/07;0200 UTC;0;956,4;956,5;956,3;;23,6;18,8;24,6;23,6;19,4;18,4;75;70;74;133;1,5;,3;
2025/06/07;0300 UTC;0;955,9;956,4;955,9;;22,5;18,8;23,6;22,5;19;18,6;80;74;80;124;1,1;0;
2025/06/07;0400 UTC;0;955,8;955,9;955,8;;21,5;18,6;22,7;21,2;19;18,3;85;80;84;167;2,1;1;
2025/06/07;0500 UTC;0;955,2;955,8;955,2;;20,6;18,5;21,5;20,6;18,6;18,4;87;84;87;144;1,6;,8;
2025/06/07;0600 UTC;0;954,9;955,2;954,9;;20,2;18,1;20,7;20,2;18,5;18,1;88;87;88;169;1,3;0;
2025/06/07;0700 UTC;0;954,8;954,9;954,8;;19,8;17,8;20,2;19,8;18,1;17,8;89;88;88;157;0;0;
2025/06/07;0800 UTC;0;955,1;955,1;954,8;;19,2;17,5;19,7;19;17,8;17,3;90;88;90;178;0;0;
2025/06/07;0900 UTC;0;955,3;955,3;955,1;;18,7;17;19,2;18,7;17,6;17;91;90;90;137;1,2;,2;
2025/06/07;1000 UTC;0;956;956;955,3;;18,2;16,6;18,7;18,1;17;16,6;91;90;90;144;1,7;1,2;
2025/06/07;1100 UTC;0;956,8;956,8;956;206,1;20,2;17,1;20,2;17,9;17,3;16,3;91;82;82;114;2,1;0;
2025/06/07;1200 UTC;0;957,5;957,5;956,8;833,5;23,5;17,3;23,5;20,2;17,9;16,8;82;68;68;106;1,7;,2;
2025/06/07;1300 UTC;0;957,8;957,8;957,4;1373,5;25,9;17,8;26;23,5;18,1;16,9;70;59;61;28;1,9;,4;
2025/06/07;1400 UTC;0;957,4;957,7;957,3;1836,8;29,1;18,4;29,1;25,8;18,8;17,3;61;52;52;90;2,2;,7;
2025/06/07;1500 UTC;0;956,6;957,4;956,6;2366,9;29,9;16,7;30,6;28,7;18,4;16;53;43;45;77;3,9;2;
2025/06/07;1600 UTC;0;955,8;956,6;955,8;2408,4;31,8;15,9;32;29,8;17,1;15,1;46;37;38;63;4,9;1,8;
2025/06/07;1700 UTC;0;954,9;955,8;954,9;2548,9;32;14,7;32,4;31,4;16,1;13,9;40;34;35;23;5,5;2,6;
2025/06/07;1800 UTC;0;954,4;954,8;954,4;2151,7;32,2;14,8;32,5;31,1;16;14,4;38;34;35;36;6,3;2,4;
2025/06/07;1900 UTC;0;954,2;954,4;954,1;1837,4;31,8;15,3;32,3;31,5;15,7;14,4;38;35;37;37;5;2;
2025/06/07;2000 UTC;0;954,1;954,2;954;918,7;30,5;15,6;31,8;30,5;15,7;14,2;41;35;41;32;5;1,2;
2025/06/07;2100 UTC;0;954,3;954,3;954,1;107,7;28,6;16,5;30,5;28,6;16,6;15,7;48;41;48;17;3,5;0;
2025/06/07;2200 UTC;0;954,7;954,7;954,3;;27,8;16;28,7;27,8;16,6;16;50;48;49;61;1,6;,7;
2025/06/07;2300 UTC;0;954,9;954,9;954,5;;25,5;17,9;27,8;25,5;17,9;15,8;63;48;63;190;2;0;
2025/06/08;0000 UTC;0;955,3;955,3;954,9;;25;17,5;25,5;24,7;18;17,3;64;62;63;167;0;0;
2025/06/08;0100 UTC;0;955,7;955,7;955,3;;23,3;18,1;25;23,2;18,1;17,4;73;63;73;191;0;0;
2025/06/08;0200 UTC;0;955,5;955,7;955,5;;22,5;18;23,3;22,4;18,2;17,9;77;72;76;181;0;0;
2025/06/08;0300 UTC;0;955,4;955,6;955,4;;22,1;17,6;22,6;21,9;18,2;17,4;76;75;76;173;0;0;
2025/06/08;0400 UTC;0;955,1;955,4;955,1;;21,5;17,5;22,1;21,5;17,7;17,5;78;76;78;131;0;0;
2025/06/08;0500 UTC;0;954,8;955,1;954,8;;20,4;17,4;21,5;20,4;17,5;17,3;83;78;83;140;0;0;
2025/06/08;0600 UTC;0;954,7;954,8;954,6;;19,8;17,4;20,4;19,7;17,5;17,3;86;83;86;179;0;0;
2025/06/08;0700 UTC;0;954,8;954,8;954,6;;19,9;17,3;20;19,6;17,5;17,2;86;85;85;186;0;0;
2025/06/08;0800 UTC;0;955;955;954,7;;18,5;16,9;19,9;18,5;17,3;16,7;90;85;90;160;1,7;1,2;
2025/06/08;0900 UTC;0;955,5;955,5;955;;19;16,9;19,2;18,4;17,3;16,8;91;87;87;206;1,8;0;
2025/06/08;1000 UTC;0;955,8;955,8;955,5;;18,2;16,2;19,3;18,2;17,1;16,2;88;86;88;161;1,2;,4;
2025/06/08;1100 UTC;0;956,5;956,5;955,8;200,1;19,7;16,7;19,8;18,1;17,1;16,2;89;83;83;349;1,1;0;
2025/06/08;1200 UTC;0;957,2;957,2;956,5;797,9;22,9;17,7;22,9;19,7;18,1;16,8;84;73;73;124;1,4;,3;
2025/06/08;1300 UTC;0;957,3;957,6;957,2;1414,4;26,6;18,4;26,8;22,8;18,4;17,5;73;59;61;73;1,6;,3;
2025/06/08;1400 UTC;0;957,1;957,4;957,1;1823,9;29,6;17,1;29,8;26,6;19,2;16,2;62;45;47;47;2,1;,5;
2025/06/08;1500 UTC;0;956,3;957,1;956,3;2346,2;30,9;16,4;31,3;29,4;18,3;16,3;49;41;42;23;3,4;1,4;
2025/06/08;1600 UTC;0;955,1;956,3;955,1;2151,4;31,6;15,4;32,1;30,9;16,9;14,3;42;35;38;335;5,7;2,4;
2025/06/08;1700 UTC;0;954,2;955,1;954,2;2619,6;32,7;15,4;33,2;31,6;16,2;14,4;38;34;35;331;5,6;2,2;
2025/06/08;1800 UTC;0;953,4;954,2;953,4;1957,3;32,6;15,5;33,2;31,6;16,2;14,3;38;34;36;284;6;1,7;
2025/06/08;1900 UTC;0;953,2;953,4;953,1;1797;31;15,4;32,9;31;16,1;14,8;40;35;39;260;5;2;
2025/06/08;2000 UTC;0;953;953,2;953;956,1;30,3;16,6;32;30,3;17;15,4;44;38;44;270;4,9;1,3;
2025/06/08;2100 UTC;0;953,2;953,3;953;137,2;28,4;17,6;30,5;28,4;17,7;16,6;52;44;52;283;3,8;,4;
2025/06/08;2200 UTC;0;953,6;953,6;953,2;;27;17,4;28,4;27;17,8;17,4;56;52;56;243;1,8;1;
2025/06/08;2300 UTC;0;954;954;953,6;;26,4;16,9;27;26,2;17,4;16,7;57;55;56;227;1,6;,5;
2025/06/09;0000 UTC;0;954,4;954,4;954;;24,8;18,4;26,5;24,8;18,5;16,8;68;56;67;134;1,3;,3;
2025/06/09;0100 UTC;0;954,9;954,9;954,3;;25,1;17,1;25,1;24,5;18,2;17,1;67;61;61;245;5,3;1,7;
2025/06/09;0200 UTC;0;955,1;955,2;954,9;;23,8;17,8;25,3;23,7;17,9;17,1;70;61;69;51;2,6;,2;
2025/06/09;0300 UTC;0;955,2;955,3;955;;23;18;23,8;21,9;18;17,6;78;69;74;201;3,3;1,9;
2025/06/09;0400 UTC;0;955,5;955,5;955,1;;22,5;18,3;23,1;22,3;18,3;17,9;77;73;77;194;3,3;1,8;
2025/06/09;0500 UTC;0;955,6;955,6;955,4;;21,8;18,3;22,5;21,8;18,4;18,3;81;77;81;181;3,3;,3;
2025/06/09;0600 UTC;0;955,6;955,7;955,5;;21,3;18,7;21,8;20,8;18,7;17,9;85;80;85;41;1,2;0;
2025/06/09;0700 UTC;0;955,3;955,6;955,2;;21,1;18,6;21,3;21,1;18,8;18,5;86;85;86;190;0;0;
2025/06/09;0800 UTC;0;955,5;955,5;955,2;;20,8;18,8;21,1;20,7;18,8;18,4;88;86;88;235;1,9;1,2;
2025/06/09;0900 UTC;0;956;956;955,5;;20,9;18,8;21;20,8;18,8;18,7;88;88;88;185;2,8;,4;
2025/06/09;1000 UTC;0;956,5;956,5;956;;20,4;18,6;21,2;20,3;19;18,4;89;87;89;357;1,9;,5;
2025/06/09;1100 UTC;0;957,1;957,2;956,5;78,9;21,3;19,4;21,3;20,4;19,4;18,6;90;89;89;290;1,2;0;
2025/06/09;1200 UTC;0;957,6;957,6;957,1;822,6;24,1;19,4;24,1;21,3;19,9;19,2;89;75;75;203;2,9;1,2;
2025/06/09;1300 UTC;0;957,9;957,9;957,5;1153,4;25,2;19,4;25,3;24,1;19,7;18,7;75;68;70;194;5,4;1,8;
2025/06/09;1400 UTC;0;957,6;957,9;957,6;1939,9;27,2;19;27,3;24,9;19,5;18,7;70;60;61;222;5;2;
2025/06/09;1500 UTC;0;957,2;957,6;957,2;2591,3;28,7;20,1;28,7;27,2;20,3;19;64;59;60;270;5,8;1,7;
2025/06/09;1600 UTC;0;956,7;957,2;956,7;1991,6;28,1;20,1;28,9;27,2;20,5;19,1;64;58;62;273;5,7;2,2;
2025/06/09;1700 UTC;0;956;956,7;956;2197,3;28,1;20,1;29;27,4;20,6;19,7;64;59;62;260;8,9;3,3;
2025/06/09;1800 UTC;0;955,5;956;955,5;2168,2;28,9;19,8;29,3;27,8;20,6;19,2;63;57;58;275;8,9;1,9;
2025/06/09;1900 UTC;0;955,1;955,5;955,1;1754,1;28,8;19,1;29,5;28,3;20,2;18,5;59;53;56;276;5,9;1,6;
2025/06/09;2000 UTC;0;955;955,2;955;960,5;27,1;19,4;28,9;27,1;19,4;18,3;63;55;63;271;5,9;2,2;
2025/06/09;2100 UTC;0;955,3;955,3;955;152,3;26;19,1;27,2;26;19,5;18,9;66;62;66;265;5,9;1,1;
2025/06/09;2200 UTC;0;955,9;955,9;955,3;;24,6;19,6;26;24,6;19,7;19,1;74;66;74;243;5,4;3,1;
2025/06/09;2300 UTC;0;956,2;956,2;955,9;;23,6;19,8;24,6;23,5;19,8;19,6;79;74;79;256;6;2,2;
2025/06/10;0000 UTC;0;956,7;956,7;956,2;;22,7;19,8;23,6;22,6;19,8;19,6;84;79;84;255;5,3;2,9;
2025/06/10;0100 UTC;0;957,1;957,1;956,7;;21,9;19,8;22,7;21,9;19,9;19,8;88;84;88;311;5,7;,3;
2025/06/10;0200 UTC;0;957,3;957,3;957,1;;21,6;20,1;21,9;21,5;20,2;19,7;91;88;91;240;3,8;1,8;
2025/06/10;0300 UTC;0;957,3;957,4;957,2;;21,2;20;21,6;21,2;20,2;20;93;91;93;240;4,1;,1;
2025/06/10;0400 UTC;0;957,4;957,5;957,3;;21,6;20,1;21,6;21,1;20,2;20;94;91;91;240;2,3;1;
2025/06/10;0500 UTC;0;957;957,4;957;;21,5;19,9;21,7;21,4;20,1;19,9;91;90;91;228;2,4;1,5;
2025/06/10;0600 UTC;0;956,6;957;956,6;;21,4;19,6;21,5;21,3;19,9;19,5;91;89;89;198;3,4;1,8;
2025/06/10;0700 UTC;0;956,2;956,6;956,2;;21,1;18,7;21,5;21,1;19,6;18,7;89;86;86;174;4,6;2;
2025/06/10;0800 UTC;0;956,1;956,3;956,1;;20,7;18,4;21,1;20,7;18,7;18,4;87;86;87;153;3,7;,4;
2025/06/10;0900 UTC;0;956,6;956,6;956,1;;20,3;18,4;20,7;20,2;18,4;18,3;89;87;89;157;2,8;1,6;
2025/06/10;1000 UTC;0;957,2;957,2;956,6;;19,7;18,2;20,3;19,3;18,4;17,8;92;89;91;232;2,7;1;
2025/06/10;1100 UTC;0;958,3;958,3;957,2;149,2;20,4;19,1;20,4;19,7;19,1;18,1;92;91;92;303;3,3;,3;
2025/06/10;1200 UTC;0;959,4;959,4;958,3;363,7;21,4;19,5;21,4;20,4;19,7;19,1;92;89;89;286;2,2;,4;
2025/06/10;1300 UTC;0;959,7;959,7;959,4;587;22,2;18,9;22,2;21,4;19,5;18,7;89;81;82;248;2,6;,9;
2025/06/10;1400 UTC;0;959,5;959,7;959,4;1254,2;24,2;18,8;24,4;22,2;19,4;18,6;82;72;72;97;2,9;1,1;
2025/06/10;1500 UTC;0;958,8;959,4;958,8;2121,8;25,4;18,8;25,9;24,1;19,4;18,5;73;66;67;122;3,4;1,2;
2025/06/10;1600 UTC;0;957,8;958,8;957,8;2173,8;27,2;18,7;27,2;25,4;19,1;18,2;67;59;60;231;3,8;1,7;
2025/06/10;1700 UTC;0;956,9;957,8;956,9;1797,1;27,6;18,6;28,4;26,7;19,1;17,9;61;55;58;132;3,4;,8;
2025/06/10;1800 UTC;0;956,4;956,9;956,4;1829,4;28,4;19,3;29,6;26,8;19,7;18,2;63;54;58;255;4,8;2,5;
2025/06/10;1900 UTC;0;956;956,4;956;1793,2;28,4;19;28,6;27,6;19,3;18,4;58;56;57;241;5,8;2;
2025/06/10;2000 UTC;0;956;956;955,9;975,3;27,1;18,7;28,4;27,1;19,1;18,1;60;56;60;259;4,7;1,7;
2025/06/10;2100 UTC;0;956,2;956,2;955,9;159,3;25,9;19,2;27,3;25,9;19,2;18,8;67;60;67;273;4,2;1;
2025/06/10;2200 UTC;0;956,5;956,5;956,1;1;25,1;19,1;25,9;25,1;19,3;19,1;69;67;69;247;4,1;2,2;
2025/06/10;2300 UTC;0;957;957;956,5;;24,1;19,1;25,1;24,1;19,2;19,1;74;69;74;241;4,9;2,3;
2025/06/11;0000 UTC;0;957,5;957,5;957;;23,9;19,1;24,1;23,6;19,3;19,1;76;74;75;242;4,3;2,4;
2025/06/11;0100 UTC;0;957,8;957,8;957,4;;22,5;19,2;23,9;22,5;19,2;18,9;82;75;82;166;4,3;,9;
2025/06/11;0200 UTC;0;958;958;957,8;;22,5;19,3;23;22,5;19,4;19,2;82;80;82;235;4;1,9;
2025/06/11;0300 UTC;0;957,8;958;957,6;;21,8;18,8;22,5;21,8;19,3;18,8;83;82;83;214;3,4;1,2;
2025/06/11;0400 UTC;0;957,7;957,9;957,7;;21,3;18,6;21,8;21,3;18,8;18,6;85;83;85;220;3,5;1,7;
2025/06/11;0500 UTC;0;957,2;957,8;957,1;;20,7;18,2;21,3;20,7;18,8;18,2;87;85;86;211;3,6;1,4;
2025/06/11;0600 UTC;0;956,8;957,2;956,8;;19,7;17,9;20,7;19,7;18,2;17,8;89;86;89;263;2,8;0;
2025/06/11;0700 UTC;0;956,6;957;956,6;;19,6;18;20;19,6;18,1;17,9;91;89;91;320;1,9;,8;
2025/06/11;0800 UTC;0;956,7;956,7;956,4;;19,4;17,9;19,6;19,3;18,3;17,9;93;91;91;188;1,7;,6;
2025/06/11;0900 UTC;0;957,5;957,5;956,7;;19,4;18,7;19,4;18,7;18,7;17,6;96;91;96;248;5,9;2,3;
2025/06/11;1000 UTC;0;957,9;957,9;957,4;;19;18,4;19,4;19;18,8;18,4;96;96;96;236;5,9;,1;
2025/06/11;1100 UTC;0;958,7;958,7;957,9;192,6;19,8;19;19,8;18,8;19;18,2;96;95;95;159;1,9;0;
2025/06/11;1200 UTC;0;959;959;958,7;875,9;22,3;17,9;22,6;19,8;18,9;17,6;95;76;76;125;2,1;,6;
2025/06/11;1300 UTC;0;959,4;959,4;959;1423,7;23,4;18,4;23,5;21,8;18,4;17,4;77;72;74;202;2,7;1;
2025/06/11;1400 UTC;0;959,4;959,5;959,3;1993,6;25,2;19,1;25,4;23,1;19,2;18,1;76;67;69;242;3,5;1,1;
2025/06/11;1500 UTC;0;958,8;959,4;958,8;2303,5;26,3;18,9;26,5;24,7;19,1;18,1;69;63;64;194;3,6;1,5;
2025/06/11;1600 UTC;0;958,1;958,8;958,1;1905,7;27,6;19,3;28;26,1;19,6;18,7;65;59;61;208;4,6;2,2;
2025/06/11;1700 UTC;0;957,2;958,1;957,2;2319;27,8;18,8;28,5;27,4;19,6;18,6;61;56;58;242;6,8;3;
2025/06/11;1800 UTC;0;956,7;957,2;956,7;1164,3;27,4;18,5;28,1;27,4;19,1;18,5;60;57;58;268;6,4;2,2;
2025/06/11;1900 UTC;0;956,5;956,7;956,5;1319;27,9;19;28,6;27,1;19,3;18,4;60;56;59;250;7,1;3,1;
2025/06/11;2000 UTC;0;956,4;956,5;956,3;956,5;27,2;18,5;27,9;27,2;19,2;18,5;60;58;59;245;6;2,7;
2025/06/11;2100 UTC;0;956,5;956,6;956,4;158;26,1;18,6;27,2;26,1;18,6;18,4;63;59;63;247;5,8;2,1;
2025/06/11;2200 UTC;0;956,9;956,9;956,5;,4;25;18,6;26,1;25;19;18,5;68;63;68;184;4,1;1,7;
2025/06/11;2300 UTC;0;957,2;957,2;956,9;;23,9;18,5;25;23,8;18,7;18,4;72;68;72;181;3,8;1,6;
2025/06/12;0000 UTC;0;957,5;957,5;957,2;;22,6;17,7;24;22,6;18,5;17,7;74;72;74;150;3,6;1,8;
2025/06/12;0100 UTC;0;957,6;957,6;957,4;;21,8;17,1;22,6;21,8;17,7;17,1;75;74;75;152;3,6;1,9;
2025/06/12;0200 UTC;0;957,7;957,8;957,6;;21;17;21,8;21;17,1;17;78;75;78;152;3,6;2,1;
2025/06/12;0300 UTC;0;957,5;957,7;957,5;;20,5;17;21;20,5;17,1;17;81;78;81;178;4;2,1;
2025/06/12;0400 UTC;0;957;957,5;957;;20,3;16,8;20,5;20,3;17,1;16,8;81;80;80;137;3,6;1,3;
2025/06/12;0500 UTC;0;956,7;957,1;956,7;;19,5;16,7;20,3;19,4;16,8;16,6;84;80;84;130;3,3;1,3;
2025/06/12;0600 UTC;0;956,1;956,7;956,1;;19;16,6;19,5;19;16,7;16,5;86;84;86;93;2,5;,6;
2025/06/12;0700 UTC;0;955,7;956,1;955,7;;18,5;16,2;19;18,4;16,6;16,2;88;86;87;148;2,1;0;
2025/06/12;0800 UTC;0;955,6;955,7;955,6;;18,5;15,8;18,6;18,4;16,2;15,8;87;84;84;132;2,7;1,4;
2025/06/12;0900 UTC;0;956,1;956,1;955,6;;18,3;15,5;18,6;18,2;15,9;15,5;85;84;84;100;2,6;1,5;
2025/06/12;1000 UTC;0;956,6;956,6;956,1;;18,1;15,4;18,4;18;15,5;15,4;85;83;84;117;2,8;1,2;
2025/06/12;1100 UTC;0;957,5;957,5;956,6;134,4;18,3;15,2;18,4;18;15,5;15,1;85;81;82;121;3,6;1,8;
2025/06/12;1200 UTC;0;957,9;957,9;957,4;657,5;19,8;15,1;19,8;18,3;15,3;14,7;82;74;74;109;4,8;2,6;
2025/06/12;1300 UTC;0;958,1;958,1;957,9;1495,3;22,5;13,9;22,5;19,8;15,3;13,6;74;59;59;111;5,6;2,9;
2025/06/12;1400 UTC;0;957,7;958,1;957,7;2049,6;24;13,8;24,3;22,4;14,2;13,4;59;52;53;93;5,2;2,7;
2025/06/12;1500 UTC;0;956,8;957,7;956,8;2237,9;25,4;14,7;25,4;23,8;15;13,9;55;51;52;100;6,2;2,8;
2025/06/12;1600 UTC;0;956;956,8;956;2159,9;27,7;14,9;27,9;25,3;15,3;14,6;52;46;46;114;4,8;1,3;
2025/06/12;1700 UTC;0;954,9;956;954,9;2601,4;28,3;14,9;29,1;27,6;15,5;14,6;47;43;44;109;5,3;1,6;
2025/06/12;1800 UTC;0;954,1;954,9;954,1;2237,1;29,1;15,1;30,1;28,3;15,8;14,6;44;41;43;110;4,3;1,4;
2025/06/12;1900 UTC;0;953,7;954,1;953,7;1746,2;29,6;16,1;29,8;29,1;16,2;14,6;45;40;44;37;4;1,1;
2025/06/12;2000 UTC;0;953,7;953,7;953,6;974,2;28,6;15,7;29,8;28,5;16,3;15,6;46;43;46;128;3,2;,3;
2025/06/12;2100 UTC;0;953,9;953,9;953,7;166,3;27;17,5;28,9;27;17,5;15,8;56;46;56;32;2,2;,5;
2025/06/12;2200 UTC;0;954,3;954,3;953,9;;25,2;17,7;27;25,2;17,9;17,5;63;56;63;27;1,8;,8;
2025/06/12;2300 UTC;0;954,9;955;954,3;;23,9;18;25,2;23,9;18;17,4;69;62;69;158;1,6;1,1;
2025/06/13;0000 UTC;0;955,4;955,4;954,9;;23,9;17,2;24,2;23,7;17,9;17,1;70;65;66;98;2,2;,6;
2025/06/13;0100 UTC;0;955,7;955,7;955,3;;22,4;17,1;24;22,4;17,5;16,8;72;66;72;107;1,9;,6;
2025/06/13;0200 UTC;0;955,8;955,9;955,7;;21,5;16,7;22,4;21,5;17,1;16,4;74;70;74;72;2;0;
2025/06/13;0300 UTC;0;955,7;955,8;955,7;;20,3;16,7;21,5;20,3;17,1;16,6;80;74;80;123;2,5;1,5;
2025/06/13;0400 UTC;0;955,5;955,9;955,5;;19,4;16,3;20,3;19,2;16,7;16,3;84;80;82;129;3,5;1,4;
2025/06/13;0500 UTC;0;955,4;955,5;955,3;;19,1;15,8;19,5;19,1;16,3;15,8;82;81;81;150;3,6;1,7;
2025/06/13;0600 UTC;0;955,4;955,4;955,3;;18,8;15;19,3;18,8;15,7;15;81;78;79;132;3,6;1,8;
2025/06/13;0700 UTC;0;955,2;955,4;955,2;;18,1;14,4;18,8;18,1;15;14,4;79;77;79;149;4,3;1,5;
